Id,BIRTHDATE,DEATHDATE,SSN,DRIVERS,PASSPORT,PREFIX,FIRST,MIDDLE,LAST,SUFFIX,MAIDEN,MARITAL,RACE,ETHNICITY,GENDER,BIRTHPLACE,ADDRESS,CITY,STATE,COUNTY,FIPS,ZIP,LAT,LON,HEALTHCARE_EXPENSES,HEALTHCARE_COVERAGE,INCOME
dc8a1503-058c-b57d-4c94-0fabaa5b764f,1945-07-25,,999-41-8396,S99919884,X18035269X,Mr.,Cleo27,Jordon466,Gaylord332,,,D,white,nonhispanic,M,Burlington  Massachusetts  US,640 Senger Byway,Boston,Massachusetts,Suffolk County,25025,02132,42.31730268670252,-71.16041999401254,147486.06,228777.47,168955
ba127427-3f7a-aeea-8d5a-a9f800c8381c,1967-07-16,,999-32-1118,S99930821,X51443109X,Mr.,Darius626,,Mills423,,,M,white,nonhispanic,M,Somerville  Massachusetts  US,769 Kreiger Center,Watertown,Massachusetts,Middlesex County,25017,02472,42.39704098605399,-71.15555350795606,13179.99,153857.48,6760
d26a46b3-7918-9097-b8e7-86d2e8150708,1950-05-26,,999-61-5245,S99927167,X60155128X,Mrs.,Aurelia213,Meta661,Rau926,,Farrell962,M,white,nonhispanic,F,North Seekonk  Massachusetts  US,1011 Wyman Parade,Middleborough,Massachusetts,Plymouth County,,00000,41.87045946771128,-70.86222744570993,761996.00,311614.06,69839
5c45374a-0ec4-2490-f23b-aa223ef57f75,1978-11-18,,999-31-4245,S99975002,X54403614X,Ms.,Celena734,Eliza161,Carroll471,,,S,white,nonhispanic,F,Salem  Massachusetts  US,777 Simonis Park,Concord,Massachusetts,Middlesex County,,00000,42.50606074611676,-71.31642848955465,430515.78,843780.48,26414
b5c54079-bc8d-ff02-d756-c9a355ff1b6a,1947-07-30,1979-12-28,999-32-7153,S99917108,X58518938X,Ms.,Letha284,Joana79,Lind531,,,S,white,nonhispanic,F,Pepperell  Massachusetts  US,1079 Maggio Walk,Barnstable,Massachusetts,Barnstable County,25001,02672,41.730102961729415,-70.19789551707706,73768.59,579582.20,138115
d27980da-94a3-70a9-377e-08d999c1487d,1977-12-09,,999-12-4490,S99980456,X82497500X,Mr.,Rodrigo242,Dominique369,Gusikowski974,,,M,white,nonhispanic,M,Framingham  Massachusetts  US,283 Altenwerth Burg,Boston,Massachusetts,Suffolk County,25025,02110,42.343731506282104,-71.08617625062473,84866.18,35293.11,26400
fa3610a9-d3b0-8671-74d5-cf133ee44cc7,1993-12-29,,999-11-1835,S99915109,X61720134X,Mr.,Jermaine675,Herschel574,Brown30,,,S,white,nonhispanic,M,North Adams  Massachusetts  US,897 Haag Street,Boston,Massachusetts,Suffolk County,25025,02115,42.275750824606035,-71.08338633903767,5651.42,70441.60,15150
594c1ca5-6e98-34b3-18cc-686433e6ec23,1965-08-03,,999-81-9776,S99960636,X81016521X,Mrs.,Clare187,Portia383,Wolff180,,Veum823,M,white,nonhispanic,F,Worcester  Massachusetts  US,171 Lynch Approach Apt 90,Chicopee,Massachusetts,Hampden County,25013,01013,42.220528706666286,-72.51181913021803,104459.88,492424.20,32610
fc3dd097-c008-5613-8643-43f21d4b6e9e,2024-11-04,,999-21-3460,,,,Linnea167,Nola814,McLaughlin530,,,,white,nonhispanic,F,Revere  Massachusetts  US,426 Prohaska Vista,Ludlow,Massachusetts,Hampden County,,00000,42.17352479748529,-72.4840715428047,8880.08,383.64,128230
c17d8952-45c9-3b8f-7e2d-ca90cd2cf9d9,1995-12-26,,999-76-3153,S99930025,X86605543X,Ms.,Bethel526,Cortney940,Monahan736,,,S,white,nonhispanic,F,Amherst Center  Massachusetts  US,180 Stracke Run,Marshfield,Massachusetts,Plymouth County,25023,02050,42.09089980053085,-70.71527113676059,128741.66,414124.67,29827
9f50ffe1-4037-43d6-bc37-11759de5917d,1923-06-23,,999-86-1960,S99979453,X18814784X,Mr.,Mickey576,Dexter530,Lind531,,,M,white,nonhispanic,M,Stow  Massachusetts  US,140 Baumbach Rapid Apt 68,Bedford,Massachusetts,Middlesex County,25017,01730,42.46425775586314,-71.25439749657055,123981.19,712082.68,96094
6ca31d02-e549-f5db-c651-74d034fc344f,1991-10-12,,999-76-5141,S99942548,X00949870X,Mrs.,Ling534,Pamella8,Hintz995,,Bartell116,M,white,nonhispanic,F,Haverhill  Massachusetts  US,294 Kertzmann Key,Reading,Massachusetts,Middlesex County,25017,01867,42.53457915008138,-71.14571183368207,170797.41,633626.20,55510
1b87f707-2ebc-ae17-783b-a557b5634ed3,1962-03-13,,999-50-2437,S99947136,X93102327X,Mr.,Mauricio81,Harland508,Miller503,,,M,white,nonhispanic,M,West Springfield  Massachusetts  US,774 Kuhic Loaf Suite 22,Burlington,Massachusetts,Middlesex County,25017,01730,42.53840485338722,-71.22741216470992,208289.19,93392.78,103196
2693bc1a-7281-a39e-e1ae-e4fb8d40c8ca,2017-08-13,,999-51-7527,,,,Kermit56,Felipe97,Cassin499,,,,white,nonhispanic,M,Chester  Massachusetts  US,559 Schroeder Heights,Revere,Massachusetts,Suffolk County,25025,02151,42.46236048079494,-71.02336833899611,3553.05,28208.80,14739
0fa7459e-18a8-67d3-079b-1899b1de17fa,1923-01-16,1989-06-21,999-91-2113,S99994910,X13968385X,Mr.,Tracy345,Antonio44,Dibbert990,,,M,white,nonhispanic,M,Lakeville  Massachusetts  US,940 Koelpin Common,Concord,Massachusetts,Middlesex County,,00000,42.51251631266448,-71.3277641387714,556358.25,281375.25,72754
fb09ce70-09be-a1cf-101a-611aaab3b646,1951-06-24,,999-34-1294,S99998798,X16811848X,Mr.,Coleman27,Wallace647,Beier427,,,S,white,nonhispanic,M,Salem  Massachusetts  US,850 Quigley Gate,Littleton Common,Massachusetts,Middlesex County,,00000,42.52670339391092,-71.4988892976962,534585.68,378766.05,53496
5be669bd-78b0-3983-2445-5c0980a7e3ab,1961-09-26,,999-21-6375,S99974756,X66834549X,Mr.,Dick869,Edison640,Abbott774,,,W,white,nonhispanic,M,Swampscott  Massachusetts  US,569 Bashirian Park Apt 20,Millbury,Massachusetts,Worcester County,,00000,42.18154785916352,-71.79569476950543,159691.79,37580.76,34889
63e3b7e2-8eeb-e149-fa53-34ace22500e8,1987-08-16,2021-12-04,999-57-6094,S99987616,X88729209X,Mr.,Rodolfo763,Jamar151,Rau926,,,M,white,nonhispanic,M,Monson  Massachusetts  US,1059 Dietrich Ranch Suite 4,Ware,Massachusetts,Hampshire County,25015,01082,42.30752264291843,-72.23925981461618,214465.71,116710.03,44482
3717d420-c343-623a-7c6f-d01b9f64cf09,2011-03-10,,999-86-9482,,,,Cleo27,Claris36,Harris789,,,,native,nonhispanic,F,Plymouth  Massachusetts  US,1051 Pollich Junction,Cambridge,Massachusetts,Middlesex County,25017,02139,42.32242610860113,-71.09648671541689,3011.36,153113.60,8127
2676211a-f2ae-a6c7-8a16-6524adf82c4b,1963-04-27,,999-67-1389,S99945387,X12202920X,Mrs.,Sherita708,Deandrea896,Wehner319,,Collins926,D,white,nonhispanic,F,Boston  Massachusetts  US,468 Yost Mall Apt 8,Peabody,Massachusetts,Essex County,25009,01940,42.55766338860196,-70.94861952643755,415018.45,69285.60,54191
46282167-92d6-b1a7-bdc8-6366bf9eec91,1980-05-26,1988-06-17,999-23-3754,,,,Breana975,Hilma831,Mante251,,,,white,nonhispanic,F,Natick  Massachusetts  US,1096 Gerlach Promenade,Adams,Massachusetts,Berkshire County,25003,01220,42.626680884072826,-73.08309872080649,2731.46,16231.92,11744
b2f6be03-990b-ee20-657b-976b26b5acb1,1918-07-05,1976-11-04,999-46-8872,S99926071,X50257361X,Mrs.,Yessenia339,Margaretta466,Waters156,,Kuhic920,M,white,nonhispanic,F,Northampton  Massachusetts  US,771 Kassulke Key,Yarmouth,Massachusetts,Barnstable County,,00000,41.697735953435796,-70.1916115003275,871219.60,2945261.05,76726
46473ea2-a3f1-3d67-8b86-ac754310d8c1,2014-01-06,,999-23-9279,,,,Shante445,Travis723,Stiedemann542,,,,black,nonhispanic,F,Adams  Massachusetts  US,307 McLaughlin Hollow,Medford,Massachusetts,Middlesex County,25017,02145,42.41113778530857,-71.07724568320877,23539.80,0.00,48819
08335bb0-73ef-1cdc-a1e3-0160c3ba720d,1990-10-11,,999-92-9651,S99976478,X18303065X,Mrs.,Kiyoko456,Etha376,Conn188,,Rodriguez71,M,white,nonhispanic,F,Boston  Massachusetts  US,240 Moen Crossing Suite 26,Monson,Massachusetts,Hampden County,,00000,42.14045990691446,-72.35719922611197,125750.41,391415.59,74222
2f784b8b-0ba3-dd04-46c4-22abcbc6b54a,1994-03-22,,999-60-9912,S99991401,X48204276X,Mrs.,Albertine688,Elvia127,Moore224,,Jerde200,M,white,nonhispanic,F,Colrain  Massachusetts  US,187 Schowalter Grove,Shelburne,Massachusetts,Franklin County,,00000,42.5695207327122,-72.64553750288597,201465.52,645571.11,65732
1ed573b2-f445-d554-c232-dcb5ed7bda5b,2003-09-12,,999-88-3069,S99929449,X54522408X,Mr.,Dario75,Korey682,Pfannerstill264,,,,white,nonhispanic,M,Leicester  Massachusetts  US,777 Gorczany Frontage road Unit 17,Worcester,Massachusetts,Worcester County,25027,01608,42.36433954630168,-71.8280021085214,72351.28,30836.13,62655
c2f7db9f-2d0a-ca05-52aa-5976af13b3c5,1987-08-16,,999-56-2690,S99915183,X85211010X,Mr.,Rodrick370,Hong136,Zieme486,,,M,white,nonhispanic,M,Pembroke  Massachusetts  US,753 Casper Esplanade,Ware,Massachusetts,Hampshire County,25015,01082,42.332302386669774,-72.29756120066503,264821.14,113305.96,44482
960327d1-a2c2-9e2a-565d-456ea81ee809,1968-01-29,,999-23-9234,S99997002,X76689001X,Mr.,Morris740,,Vandervort697,,,W,white,nonhispanic,M,Cambridge  Massachusetts  US,431 Howell Row,Boston,Massachusetts,Suffolk County,25025,02136,42.310646223817734,-71.13353513133937,153662.31,58842.06,151318
1b05607e-dab4-06a6-a2b3-8339733529f2,1988-07-15,,999-14-9549,S99994854,X14601992X,Mrs.,Fiona703,Apolonia139,Zulauf375,,Quigley282,M,white,nonhispanic,F,Reading  Massachusetts  US,678 Stamm Trailer Unit 50,Granby,Massachusetts,Hampshire County,25015,01033,42.21246216534875,-72.52776423757793,204241.51,495916.53,69546
72c9ff14-650b-5a50-d120-8b5185eb4f87,2017-12-02,,999-67-8829,,,,Cleveland582,Pierre431,Haag279,,,,white,nonhispanic,M,Lowell  Massachusetts  US,418 Quigley Forge,Milton,Massachusetts,Norfolk County,25021,02186,42.20118045590374,-71.11918173250251,18469.86,0.00,48512
7921b712-9d2c-b3eb-84a3-3843dfbfcc80,1947-07-30,,999-23-6655,S99989298,X58710425X,Mrs.,Chrissy459,Cori307,Ryan260,,Cormier289,M,white,nonhispanic,F,Boston  Massachusetts  US,505 Powlowski Path,Barnstable,Massachusetts,Barnstable County,25001,02637,41.74933393255263,-70.38471203898824,401204.77,1546345.21,138115
517a3c65-08e4-fa45-f9ff-4029b98e0110,1980-05-26,,999-19-2809,S99963845,X25196226X,Mrs.,Leandra549,,Haley279,,O'Kon634,M,white,nonhispanic,F,Boston  Massachusetts  US,254 Towne Avenue Unit 1,Adams,Massachusetts,Berkshire County,25003,01220,42.672145489768454,-73.12270214351653,16054.47,694729.04,11744
0b9b59f5-cf24-54da-3b10-4b56abb92289,2008-05-25,,999-40-9255,S99985527,,Ms.,Georgeanna785,Paulene52,Ratke343,,,,asian,nonhispanic,F,Chongqing  Chongqing Municipality  CN,253 Rau Mill Apt 28,Boston,Massachusetts,Suffolk County,25025,02113,42.35401138826998,-71.07373894724047,7461.09,66338.12,11116
921d379f-efd2-b58a-191f-e28fd9167d84,2022-03-13,,999-87-1985,,,,Mario764,,Morar593,,,,white,nonhispanic,M,Holyoke  Massachusetts  US,175 Kuvalis Course Unit 30,Scituate,Massachusetts,Plymouth County,25023,02066,42.191453606986315,-70.76004165181261,21833.36,3263.70,158397
e2496224-424f-a7ac-9269-45b9d137c4c7,1917-07-01,1980-06-23,999-92-5282,S99977758,X14280324X,Mr.,Lon587,,Keeling57,,,M,white,nonhispanic,M,Woburn  Massachusetts  US,970 Veum Forge,Westwood,Massachusetts,Norfolk County,,00000,42.2045189424297,-71.20461576425589,88436.24,165625.33,155253
62ca0169-e7f8-e18b-e134-3e042d2ac773,2015-09-10,,999-26-2695,,,,Stepanie29,Emmaline88,Smith67,,,,white,nonhispanic,F,Cambridge  Massachusetts  US,390 Greenfelder Rest,Boston,Massachusetts,Suffolk County,25025,02135,42.396011533392226,-71.06077888054001,20335.27,100.58,37198
5a98ec09-e1c8-8ae0-c345-f856a917cee6,1999-07-04,,999-14-8829,S99940297,X82824766X,Mr.,August363,Walker122,Heathcote539,,,,black,nonhispanic,M,Watertown  Massachusetts  US,1012 Beahan Course,Milford,Massachusetts,Worcester County,25027,01757,42.129116071767385,-71.55118519460511,91041.46,10354.89,66156
eb61229a-16e6-e983-07d9-fdab30a48cd1,1975-11-11,,999-71-6458,S99926816,X22366379X,Mr.,Jerold208,Fidel864,Littel644,PhD,,M,white,nonhispanic,M,Boston  Massachusetts  US,585 Effertz Esplanade Apt 8,Somerville,Massachusetts,Middlesex County,25017,02155,42.38074048382327,-71.10845727191473,103249.05,25164.70,38666
50e2dc89-a827-923e-685c-e31fa7bf2f7f,1946-02-27,,999-91-9125,S99987173,X16025538X,Mr.,Joesph309,Mac103,Gulgowski816,,,M,white,nonhispanic,M,Boston  Massachusetts  US,720 Towne Wynd,Sandwich,Massachusetts,Barnstable County,25001,02563,41.68657732744243,-70.50452729799761,171355.94,172689.88,141870
9467a222-7985-68a9-b5f9-4849f02e73f6,2012-02-14,,999-72-2939,,,,Letha284,Troy560,Howell947,,,,white,nonhispanic,F,South Hadley  Massachusetts  US,759 Dicki Route,Ludlow,Massachusetts,Hampden County,,00000,42.18312296333024,-72.5045592378174,39431.72,1569.18,125635
7632a32d-76a7-5800-58ad-44b829facaf2,1987-04-22,,999-33-6628,S99941900,X78684963X,Mr.,Boyd728,,Rogahn59,,,S,white,nonhispanic,M,West Springfield  Massachusetts  US,743 Rau Trail,Fitchburg,Massachusetts,Worcester County,25027,01420,42.56019217863622,-71.784769045972,6536.18,80162.13,568
9ee2c34d-07d1-258d-c38b-64f2ab1f26db,1985-06-15,,999-87-7685,S99928086,X03989509X,Mr.,Colby655,,Schamberger479,,,D,white,nonhispanic,M,Everett  Massachusetts  US,225 Johns Row Apt 76,Hopkinton,Massachusetts,Middlesex County,25017,01748,42.17445687986749,-71.5146294611121,80437.30,13921.25,177586
b37b1f0f-0cf1-1b4e-3c79-10d7c2dd26f4,1959-06-26,,999-69-9906,S99953474,X60768104X,Mrs.,Diedre599,Verla696,Mayert710,,Reilly981,D,white,nonhispanic,F,Boston  Massachusetts  US,502 Littel Passage Unit 6,Pittsfield,Massachusetts,Berkshire County,25003,01201,42.501448791675266,-73.27528624806398,195651.71,854215.86,146996
f479a925-699e-bf22-ed3b-68c510d0609e,1974-07-14,,999-46-3291,S99932471,X90694393X,Ms.,Wai719,Keitha498,Dibbert990,,,S,white,nonhispanic,F,Weymouth  Massachusetts  US,617 Macejkovic Neck Unit 44,Milford,Massachusetts,Worcester County,25027,01757,42.14594265362924,-71.4975682752975,602070.99,420183.91,43742
6a0dd27d-9694-c00c-48e7-af3dd780a548,1997-02-24,,999-16-9552,S99989378,X97054915X,Mr.,Esteban536,Emilio417,Castillo397,,,S,white,hispanic,M,Havana  Havana  CU,639 Predovic Ferry,West Springfield,Massachusetts,Hampden County,25013,01089,42.12592637632068,-72.66124245609889,12424.83,638412.02,21095
25f45836-e3a3-045c-4ba1-83a1da3f60ac,1957-03-28,,999-43-3646,S99918491,X54709451X,Mr.,Issac619,Russell422,Langworth352,,,S,white,nonhispanic,M,Uxbridge  Massachusetts  US,229 Turner Junction Suite 71,New Bedford,Massachusetts,Bristol County,25005,02740,41.697248788710894,-70.92424894360136,180126.45,241293.62,72896
ca7fecc9-6891-92b3-5c77-868cbe8e876a,1986-05-24,,999-40-8727,S99982614,X89747352X,Mrs.,Shiloh191,Kristen940,Gerhold939,,Kshlerin58,M,white,nonhispanic,F,Salem  Massachusetts  US,545 Mertz Station Suite 18,Bolton,Massachusetts,Worcester County,,00000,42.45703909569959,-71.58597284745572,283037.23,1044409.51,574249
2aa5baa7-287e-3bc9-ee81-55021ae46bf4,1964-07-01,,999-89-5737,S99955585,X75334640X,Mr.,Hai304,Jeremy766,Littel644,,,M,white,nonhispanic,M,West Concord  Massachusetts  US,747 Mitchell Loaf Suite 97,Springfield,Massachusetts,Hampden County,25013,01107,42.09274384553835,-72.44007331351274,140368.17,10801.42,56009
2bbb1c79-1af5-9811-3b4f-365d50d494a8,1992-06-19,,999-64-9112,S99955702,X74871460X,Mrs.,Farah862,Karry11,Pollich983,,Dickinson688,M,asian,nonhispanic,F,Williamstown  Massachusetts  US,844 Kassulke Spur,Salem,Massachusetts,Essex County,25009,01907,42.48253087417286,-70.90224080455818,164062.20,172717.88,59654
7406e4ff-b6cf-7d0f-cc26-cf61f0d9d463,1977-01-04,,999-56-3979,S99953779,X28121633X,Mr.,Salvador46,Claud279,Lockman863,,,M,white,nonhispanic,M,Attleboro  Massachusetts  US,1029 O'Keefe Esplanade,Marshfield,Massachusetts,Plymouth County,25023,02050,42.10700308809107,-70.7292307904081,109980.55,689.73,72539
51b323ac-a778-a201-969e-41b7a03ede7b,1923-01-16,2024-04-04,999-42-8951,S99958934,X90432023X,Mr.,Thanh759,,Fritsch593,,,D,white,nonhispanic,M,Rochester  Massachusetts  US,1032 Gibson Lock,Concord,Massachusetts,Middlesex County,,00000,42.46444803736076,-71.39761161604508,72293.51,294553.07,72754
9aa005d2-54fc-323e-22ae-f16872f33dc6,1950-01-20,,999-78-4609,S99994364,X85142228X,Mr.,Adolfo777,,O'Connell601,,,D,black,nonhispanic,M,Peabody  Massachusetts  US,862 Wilderman Station,Wrentham,Massachusetts,Norfolk County,,00000,42.028345691366226,-71.40523886176892,212567.52,236460.47,152865
6d8911b9-1ab9-cc12-780b-c85f79c7647f,2008-04-22,,999-35-4536,S99995371,,Mr.,Warren653,Jerrod232,Graham902,,,,white,nonhispanic,M,Somerville  Massachusetts  US,668 Orn Orchard Unit 97,Cambridge,Massachusetts,Middlesex County,25017,02139,42.410801005138694,-71.06345813214551,62266.07,26111.63,71923
4c32f3e2-e217-0a67-cd0a-5a56a874b813,1999-07-01,,999-16-3998,S99919938,X61185392X,Ms.,Dortha70,Lyndsay952,Rosenbaum794,,,,white,nonhispanic,F,Bridgewater  Massachusetts  US,592 Grimes Lock,Worcester,Massachusetts,Worcester County,25027,01606,42.305389238456335,-71.84316233709836,151834.26,572789.58,70866
6e3a9a44-cb5c-4226-bd5e-2a92102c8e97,2000-02-19,,999-31-6180,S99987639,X04281860X,Mr.,Rory188,,Bartoletti50,,,,black,nonhispanic,M,Lexington  Massachusetts  US,313 Ebert Branch Unit 37,Marlborough,Massachusetts,Middlesex County,25017,01752,42.325312134923024,-71.54687287354209,125787.16,586482.23,746794
b6e80810-8858-ea37-747c-b6f86245d012,1976-02-16,,999-60-8297,S99993687,X22169789X,Mr.,Christian753,Javier97,Nienow652,,,M,white,nonhispanic,M,Winthrop  Massachusetts  US,775 Marvin Rue Unit 71,Boston,Massachusetts,Suffolk County,25025,02124,42.31963356270345,-71.0571626013268,9600.76,137036.22,14616
56ca7c21-8e66-8e4f-d074-e5e0c4f9a06c,2014-01-02,,999-99-1923,,,,Hyman89,Daron260,Moen819,,,,asian,nonhispanic,M,Dartmouth  Massachusetts  US,672 Predovic Quay,Quincy,Massachusetts,Norfolk County,25021,02170,42.27271086351028,-71.02933159292711,17334.83,20146.33,66960
a1375ee8-9d81-af81-2430-950786e6097d,1918-07-05,,999-27-3585,S99918736,X82570583X,Mrs.,Mabelle762,Jackqueline794,Schiller186,,Oberbrunner298,M,white,nonhispanic,F,Hull  Massachusetts  US,885 Larkin Flat,Yarmouth,Massachusetts,Barnstable County,,00000,41.63400647719631,-70.19704447579774,871981.89,254874.80,76726
342a8126-2030-00b9-b683-43323bc7ac17,1944-10-28,1984-02-07,999-87-3579,S99973989,X16008282X,Ms.,Cierra898,Renee555,Schowalter414,,,S,white,nonhispanic,F,South Deerfield  Massachusetts  US,331 Stehr Arcade,Yarmouth,Massachusetts,Barnstable County,,00000,41.72239160985544,-70.19399806896301,176096.88,853193.20,33481
70359c70-18d9-f2f0-ac25-ee5b55307523,1917-07-01,,999-90-8193,S99998984,X64965374X,Mr.,Gaston250,Darell496,Kunde533,,,W,white,nonhispanic,M,North Lakeville  Massachusetts  US,1011 Beer Green,Westwood,Massachusetts,Norfolk County,,00000,42.2445444361471,-71.18631254314192,204319.41,446404.79,155253
09f1cb85-e73e-d959-8652-be0332d6a1db,1961-02-01,,999-13-2501,S99969407,X20035036X,Mr.,Hai304,Mark765,Paucek755,,,S,white,nonhispanic,M,Billerica  Massachusetts  US,160 Larson Bypass Apt 78,Waltham,Massachusetts,Middlesex County,25017,02452,42.3683509762464,-71.29065548116333,13488.12,218830.00,20663
e3557ca7-2ce2-d96a-0843-96743cd6c35a,1998-07-19,,999-34-1335,S99934221,X81851759X,Mr.,Cortez851,Lowell343,Streich926,,,M,white,nonhispanic,M,Billerica  Massachusetts  US,723 Hintz Loaf,Ipswich,Massachusetts,Essex County,25009,01938,42.70072088761726,-70.87174695832014,44923.32,676203.46,91204
5575e55a-aa51-5b38-f051-e07902a70ea1,1998-10-01,,999-99-4637,S99965171,X28069306X,Mr.,Ramiro608,Antonio44,Segovia340,,,,black,nonhispanic,M,Ponce  Puerto Rico  PR,197 Hackett Ranch,Winthrop,Massachusetts,Suffolk County,25025,02128,42.37769495502975,-70.935269525368,9573.97,720989.69,22680
1da8442a-0c04-5cf1-12eb-80abbc1ef22d,1955-05-09,,999-89-4673,S99928113,X24672781X,Mrs.,Anitra287,Johnnie679,Hilpert278,,Mitchell808,M,black,nonhispanic,F,Taunton  Massachusetts  US,431 Shanahan Byway Unit 48,Worcester,Massachusetts,Worcester County,25027,01608,42.199151736026714,-71.81363681159162,17463.07,619944.18,13262
bd52739a-2718-8ee9-1a0c-d6ceaa48b376,1993-12-04,,999-14-6157,S99992855,X37476683X,Mrs.,Sha84,Rafaela464,Cronin387,PhD,Baumbach677,M,black,nonhispanic,F,Haverhill  Massachusetts  US,297 Klocko Fork,Dedham,Massachusetts,Norfolk County,25021,02090,42.28718653497992,-71.14954460105601,118153.66,212997.40,41594
0f925ee8-6ed0-44e2-b733-de95f67660da,1964-02-11,,999-38-5745,S99962873,X23399109X,Mr.,Dee580,Sidney996,Jacobi462,,,M,white,nonhispanic,M,Winthrop  Massachusetts  US,1077 Daniel Ville Apt 6,Raynham,Massachusetts,Bristol County,,00000,41.917333797642854,-71.05056904707534,11745.42,308386.21,16583
3ae16951-4456-1c20-5a40-f4f5874cabe3,2015-06-11,,999-65-5733,,,,Roderick835,Johnny786,Leuschke194,,,,white,nonhispanic,M,Leicester  Massachusetts  US,971 Brekke Plaza,Marlborough,Massachusetts,Middlesex County,25017,01752,42.33710429913655,-71.50929478974797,31350.80,1455.39,87108
a6d0be5a-fce0-f4e1-65d6-e1eba0b18be4,2019-03-27,,999-73-1374,,,,Halina47,Inge747,Moen819,,,,white,nonhispanic,F,Needham  Massachusetts  US,602 Walsh Terrace,Somerville,Massachusetts,Middlesex County,25017,02144,42.44329109428545,-71.14086293558456,29882.16,0.00,54725
6d80b97f-72e0-07fc-a4c6-a2e71299ff57,1995-11-18,1997-12-17,999-40-3015,,,,Monty345,Lenard338,Jacobi462,,,,white,nonhispanic,M,Winthrop  Massachusetts  US,1080 Aufderhar Fort,Walpole,Massachusetts,Norfolk County,25021,02081,42.145516449797825,-71.23460395106873,10572.81,44343.82,131490
49f30c62-57c1-0afb-d7d1-0bfd334aacb6,1973-08-08,,999-69-2412,S99975676,X26053930X,Mr.,Lynn917,Herschel574,DuBuque211,,,D,white,nonhispanic,M,Harwich  Massachusetts  US,333 Koch Wall Apt 63,Hanover,Massachusetts,Plymouth County,,00000,42.15567129742489,-70.80788682988403,99182.71,651195.38,31576
16469147-2345-f60f-f464-c530170479fe,1962-02-06,2022-05-02,999-72-2858,S99995727,X17918369X,Mrs.,Audie868,Galina98,Barrows492,,Funk324,M,white,nonhispanic,F,East Sandwich  Massachusetts  US,709 Skiles Throughway Suite 93,New Bedford,Massachusetts,Bristol County,25005,02740,41.74269816176059,-70.85564627134949,923389.73,77009.11,118689
594b88cc-d213-932f-8363-4fe4fd9aac7d,1923-01-16,1994-04-23,999-99-7501,S99987485,X22428322X,Mr.,Rex53,Shad704,Kozey370,,,M,white,nonhispanic,M,New Bedford  Massachusetts  US,365 Heller Crossroad Unit 81,Concord,Massachusetts,Middlesex County,,00000,42.43946238071146,-71.35015681807401,234551.89,157296.91,72754
2e6669d7-e615-e3af-be35-4b85484a78aa,1994-08-02,,999-22-7100,S99990913,X89643811X,Mr.,Damian46,Rodney21,Murray856,,,M,asian,nonhispanic,M,Pittsfield  Massachusetts  US,572 Ledner Junction,Natick,Massachusetts,Middlesex County,,00000,42.287376805178006,-71.39771256592329,96913.47,534097.85,737423
182422d7-c5d5-faaa-0dab-0b31a032fabb,2007-06-20,,999-96-9886,S99994508,,Ms.,Janeth814,Alyssa971,Ledner144,,,,white,nonhispanic,F,Natick  Massachusetts  US,134 Block Trafficway Apt 90,Lynn,Massachusetts,Essex County,25009,01907,42.459415429086846,-70.9927746817115,36009.31,21759.06,53217
2f495846-aa26-dcc9-5f1f-e752119de81d,1960-06-26,1994-11-17,999-80-7929,S99924590,X49469792X,Mr.,Mickey576,Delbert384,Nitzsche158,,,M,white,nonhispanic,M,Rome  Lazio  IT,296 Rau Knoll Unit 42,Middleborough,Massachusetts,Plymouth County,,00000,41.91109086466862,-70.90506360931772,198258.70,624220.10,50428
e41d13c0-c5f1-cc57-ddc4-d3fa78875977,2010-06-22,,999-58-6775,S99979653,,,Wilhemina814,Pearlie554,Romaguera67,,,,white,nonhispanic,F,Sterling  Massachusetts  US,666 McCullough Burg Unit 41,Everett,Massachusetts,Middlesex County,25017,02149,42.430317466599874,-71.03715806216262,3908.15,77802.28,15667
922a7014-10eb-f970-f972-07382aa6e8df,1995-11-18,,999-35-4167,S99955270,X68548219X,Mr.,Ivory697,Hoyt490,Heidenreich818,,,M,white,nonhispanic,M,Boston  Massachusetts  US,523 Brekke Trace Suite 85,Walpole,Massachusetts,Norfolk County,25021,02081,42.12471790767945,-71.20589827892174,97803.73,1923.22,131490
d9f49568-de69-7403-4134-919c4d61427d,1991-07-28,,999-23-5542,S99910935,X26657597X,Mr.,Doug189,Wendell199,Reichert620,,,M,white,nonhispanic,M,Beverly  Massachusetts  US,575 DuBuque Haven Unit 44,Lawrence,Massachusetts,Essex County,25009,01840,42.67693147973329,-71.13023922280314,63566.78,14288.14,91371
8467d36d-fa0f-5be9-f670-4c042d6df855,1960-12-15,,999-20-6798,S99911852,X08895317X,Mr.,Gustavo235,Duncan491,Harvey63,,,S,white,nonhispanic,M,Marlborough  Massachusetts  US,970 Fisher Heights Unit 34,Lynn,Massachusetts,Essex County,25009,01940,42.451857789035486,-70.96639702547583,196410.59,116735.58,91230
c3701420-4cdd-f459-901f-14b1192fbf71,1967-02-28,,999-63-6418,S99931858,X94836921X,Mr.,Winston220,Roger751,Paucek755,,,M,white,nonhispanic,M,Worcester  Massachusetts  US,834 Bode Manor,Conway,Massachusetts,Franklin County,,00000,42.55530051008291,-72.74440008641868,26097.70,264937.23,15002
